@RELATION HURRR
@ATTRIBUTE min NUMERIC
@ATTRIBUTE max NUMERIC
@ATTRIBUTE dev NUMERIC
@ATTRIBUTE class {Walking,Running}
@DATA
2.4137113651134823,37.23440308040013,7.902066277739183,Running
2.9642021921080475,37.23440308040013,8.380578372011984,Running
0.36535128356378943,39.29645694091173,8.963316779559152,Running
0.36535128356378943,39.29645694091173,8.55273642906743,Running
2.4949856006173583,38.188674684922496,8.372984584957536,Running
2.4949856006173583,36.55839188117684,8.871798339248203,Running
2.780524090941052,36.67236974501699,8.88677562865765,Running
2.358166633647211,37.887056825162844,8.420229450379532,Running
2.358166633647211,37.887056825162844,7.777243022150157,Running
1.8223483649171635,37.54966562212788,8.757375452920511,Running
1.0962461686444493,37.54966562212788,8.060724872049859,Running
1.0962461686444493,36.77209485490502,7.592715046349896,Running
1.5823677211033695,37.90073631144381,8.764759075911103,Running
1.1193358494874948,37.90073631144381,9.363709065777723,Running
1.1193358494874948,35.777106209513576,8.304024984724546,Running
0.215745401960814,36.28994851957204,8.551133091964417,Running
0.215745401960814,37.36466269565188,9.661261462616597,Running
1.5186014742662655,37.36466269565188,8.444105874836525,Running
1.5186014742662655,36.60277813537857,8.016471260953772,Running
1.8821654344968128,36.60277813537857,8.454766619338262,Running
1.8821654344968128,35.23903037228757,8.742884779242747,Running
3.0274416175172463,35.23903037228757,7.9643775210420245,Running
3.107395813975365,38.220347255648484,8.675273749376839,Running
1.2864222251370716,38.220347255648484,9.464982083525356,Running
1.2864222251370716,37.73456677968952,9.620800487722212,Running
1.7420505277011942,37.73456677968952,8.613093007958057,Running
2.795300291806469,37.10945201903855,8.115071601846994,Running
2.012914212349481,37.10945201903855,9.28311390629725,Running
1.9342690215497307,36.787079726020835,8.44822113796703,Running
1.9342690215497307,35.80178102028294,8.060224308770827,Running
1.7598464704346997,36.0045801455867,8.527577742462435,Running
1.7598464704346997,37.39862693378624,9.055171035492029,Running
3.1512181709748894,37.39862693378624,8.040903088032453,Running
2.3494216227283724,33.90806892261967,7.821568014822706,Running
1.761495711625397,33.83167657980182,8.91357961856291,Running
1.3303815738023534,33.83167657980182,8.446606471827373,Running
1.3303815738023534,33.51979714642714,7.7417639426913025,Running
2.371989916451544,36.45535222176974,8.297541368474375,Running
2.371989916451544,36.45535222176974,8.722141083979057,Running
2.8514896232195897,32.72084042027808,7.547024143659497,Running
2.6729498722811704,30.492369696072974,7.553891781344445,Running
0.8353590265198829,35.31438397562298,8.381976413724464,Running
0.8353590265198829,35.31438397562298,8.056829489237439,Running
2.9522474481575642,34.97831580547215,7.732696093192457,Running
0.4345987920621821,32.9349414574751,6.924960911997914,Running
0.4345987920621821,33.100744821402415,7.433835830646255,Running
1.6217522351135105,37.38632046201911,8.602750420174347,Running
2.449782899497188,37.386643445729845,7.730358440116074,Running
2.449782899497188,37.386643445729845,7.551433304030736,Running
3.3246749927656545,34.69603761639008,8.034788829872523,Running
3.077352676294863,34.228554165757046,7.2534643497786275,Running
3.077352676294863,33.931177848482214,7.587544879935769,Running
1.736084294544037,33.931177848482214,8.395391558870045,Running
1.736084294544037,31.190012150529657,8.372904977415581,Running
3.5666597619015037,37.11277718221793,8.533992063441547,Running
3.0865876274583135,37.11277718221793,8.782086294874361,Running
2.2913939196882023,38.33404944137886,9.021858478897599,Running
2.1401042882414876,41.04105233302539,8.397362945903565,Running
2.1401042882414876,41.04105233302539,8.137301899653194,Running
2.2555312391370443,37.41832964733744,8.755463586573125,Running
2.213263111402659,37.343625638711856,8.759932221262218,Running
2.213263111402659,37.343625638711856,7.556863615381069,Running
2.46138117161946,34.584225316763344,7.3147404477829525,Running
2.0320402680357232,36.39932973971343,8.781148473655293,Running
2.0320402680357232,36.39932973971343,7.6429385107469265,Running
1.6283718445624886,37.35309993210917,7.067446770552204,Running
1.6283718445624886,37.35309993210917,8.453231497274004,Running
1.7657453609615403,36.52090261797548,7.554454690275587,Running
1.7657453609615403,36.54358608053957,7.432891993157997,Running
2.45174456631585,36.54358608053957,8.295422625232394,Running
0.9465311349770331,35.97927777294772,8.93709291140337,Running
0.9465311349770331,35.97927777294772,8.325896551978579,Running
2.160935179895152,32.59872507395419,8.035078652321713,Running
1.2293987817312795,32.802944696279056,8.997291112608828,Running
1.2293987817312795,36.87018961927024,7.894445536960149,Running
2.6564198267739516,36.87018961927024,7.675217803398301,Running
1.672201853641677,36.43384996936511,8.806540629813314,Running
1.672201853641677,36.43384996936511,8.002980871677156,Running
1.5237923440488568,35.70519788750931,7.787929965696669,Running
1.5237923440488568,34.173398235590675,8.23782842490737,Running
1.7368549927966908,30.360533059832534,7.45148318466286,Running
2.508123980785856,36.302950900676755,7.392434151028763,Running
2.3897597742276377,36.302950900676755,8.070609214242163,Running
2.3897597742276377,36.78251668508611,7.542321488023582,Running
3.3166224301176253,36.78251668508611,7.058195839006086,Running
2.602877593325975,33.198513340062355,7.638151142058337,Running
2.602877593325975,31.653264791842844,7.620596815542743,Running
1.8269875135116413,35.82295838068829,7.785745844545236,Running
1.8269875135116413,35.82295838068829,8.012284754584703,Running
2.1055779939839003,34.45012381818931,7.917601476929231,Running
1.7514082347545332,34.45012381818931,6.870031568336399,Running
1.7514082347545332,34.45968347387695,7.66116843468736,Running
2.5331510525966503,34.45968347387695,8.805922135900996,Running
1.5010279295699096,31.93779213185251,7.015788279654709,Running
1.5010279295699096,33.86695047543549,7.521167073641245,Running
2.7505547717503793,33.86695047543549,8.308277377467066,Running
2.347377995953111,33.50397775930833,7.8092005070111306,Running
2.347377995953111,33.50397775930833,7.6981937089648556,Running
1.9123778009879644,31.686944849628503,7.6150208536303134,Running
1.9123778009879644,31.686944849628503,7.266963417698242,Running
2.98308577079079,30.86715526094323,6.992061705283018,Running
2.9199410477625842,31.18279478412009,7.455613975640451,Running
2.9199410477625842,31.18279478412009,6.5422761378831416,Running
2.1339741725270565,33.448455744548795,6.622826354097253,Running
2.124215465825622,33.448455744548795,7.631251074851837,Running
2.124215465825622,34.38527713110669,7.264328256895691,Running
1.9790051956969235,34.38527713110669,7.820048273008504,Running
1.9790051956969235,33.243164785777715,8.089847687682417,Running
2.009191524044645,32.10660670775763,7.091674501905878,Running
2.1132359176595545,36.8252755208863,7.925381147856777,Running
2.4467155662724775,36.8252755208863,8.54008214839603,Running
2.0084216806140436,35.68176286781701,7.655122493118945,Running
2.0084216806140436,35.68176286781701,7.434203341721214,Running
2.8170784209300157,34.70692701573964,7.979520332663298,Running
2.089719421010119,37.32191230114872,8.431570807069212,Running
2.089719421010119,37.32191230114872,7.61384624187428,Running
0.9818431449471862,33.54641672229506,7.146867469486049,Running
0.9818431449471862,36.88272400224537,8.257609936191333,Running
3.259228309262906,36.88272400224537,7.769614628816439,Running
2.408203274163668,35.30552721377686,7.914416833908495,Running
2.408203274163668,35.30552721377686,8.044495189936066,Running
2.1560341235755236,34.96239443943649,6.693731661202902,Running
2.1560341235755236,38.87062283876703,7.994728376793322,Running
2.806620399799727,38.87062283876703,8.471811573033555,Running
2.3984489741518162,30.347378788326356,6.822034191229377,Running
2.086574943462444,34.12313200415106,6.9918191058040895,Running
2.086574943462444,34.12313200415106,7.846416734292743,Running
2.5526696679274443,34.6622166574544,7.042521242590906,Running
3.2839900929183465,34.6622166574544,7.02688015907045,Running
2.0156052167421326,29.394642266980117,7.677575816072616,Running
1.1360487977757319,29.195783406494996,6.485928444996508,Running
1.1360487977757319,33.79626988848743,7.099293529204144,Running
0.8636489061714,33.79626988848743,7.8971382596513555,Running
0.8636489061714,26.14017898652029,6.269713435927564,Running
2.321427613867318,20.296094389356185,4.641071043469799,Running
3.3060475563498968,22.596751730523888,4.306484270555089,Running
3.3060475563498968,22.596751730523888,4.217389965904252,Running
4.675742261977576,17.46054879711531,3.164024402748204,Running
5.061591679965988,16.464094597846238,3.0320599971154194,Running
5.061591679965988,17.09916523095718,3.0040620165097036,Running
5.536018712733039,17.09916523095718,2.425394918254676,Running
5.191751617432536,15.99137930195687,2.3253772919846014,Running
5.191751617432536,15.99137930195687,2.013783807988178,Running
6.005963918383222,12.164464397770823,1.2495128745423245,Running
6.005963918383222,13.860295800413125,1.355211156317641,Running
7.810649228474045,13.860295800413125,1.4070455633422174,Running
