@RELATION HURRR
@ATTRIBUTE min NUMERIC
@ATTRIBUTE max NUMERIC
@ATTRIBUTE dev NUMERIC
@ATTRIBUTE class {walking,running}
@DATA
2.1156018822445186,30.02931508700097,5.1116286032182545,walking
2.4826101436099486,33.306817310538754,5.492516434441263,walking
2.4826101436099486,33.306817310538754,5.522553756461177,walking
2.28130682204969,34.60816836541605,5.616906782175098,walking
2.28130682204969,34.60816836541605,5.611530524935772,walking
1.7939494702220378,31.298920088326433,5.679572917808207,walking
1.7939494702220378,31.298920088326433,5.551482794244678,walking
2.712667446945392,30.371967008182743,5.319192728466654,walking
2.712667446945392,30.371967008182743,5.417827754123901,walking
1.9469660340950172,34.13474475609925,5.588470350471117,walking
1.9469660340950172,34.13474475609925,5.64565014648736,walking
2.1296368314266965,32.63006127017303,5.489959214362706,walking
2.1296368314266965,32.63006127017303,5.532252027595124,walking
1.712204138434613,30.91855260060173,5.3778422125061525,walking
1.712204138434613,30.91855260060173,5.567235897572702,walking
2.3024510817657187,33.11264036998678,5.597157384725352,walking
2.3024510817657187,33.11264036998678,5.59718402007545,walking
2.5134121142655355,29.888603424221632,5.4306805416271775,walking
2.5134121142655355,29.888603424221632,5.249462767951371,walking
2.473533699094148,21.2363591711885,3.880125121304291,walking
2.4151420391149214,33.94444432533531,5.8703993852638146,walking
2.1303670661255163,33.94444432533531,5.980576451344082,walking
1.8921535684521118,34.346603856345915,5.7264131891479035,walking
1.8921535684521118,34.346603856345915,5.439942131226335,walking
2.367121009900719,31.00135400329168,5.487875334344686,walking
1.816319752650632,31.00135400329168,5.4110265562479,walking
1.5123896420927097,31.721846469510947,5.780841653135336,walking
1.5123896420927097,31.721846469510947,5.9196530022996665,walking
2.117056184641489,34.96657581738396,5.799919945106654,walking
1.9744273767467695,34.96657581738396,5.9037526906849696,walking
1.9744273767467695,31.747534067114586,5.467553303282164,walking
2.5528186100223063,31.747534067114586,5.468551589962639,walking
2.297433287472179,33.086798385103684,6.037004308428365,walking
2.264542312032072,33.086798385103684,6.008184778997474,walking
1.9117675158366063,29.60874047865042,5.20145878091112,walking
1.9117675158366063,29.60874047865042,5.282819533338794,walking
1.9238076354049638,32.88004638322107,5.559189359309439,walking
1.339755071912583,32.88004638322107,5.731243997742144,walking
1.339755071912583,32.38307296857352,5.554918166569264,walking
1.9705235361299926,32.38307296857352,5.677628064512332,walking
1.9705235361299926,34.117491435580796,5.695886973765399,walking
2.1450358518131414,34.117491435580796,5.6341493144825465,walking
2.1450358518131414,27.199196670462253,5.292677998443177,walking
2.2987730895853766,27.199196670462253,5.288980204629603,walking
2.2987730895853766,25.76900000331866,4.973119726545411,walking
0.8895448000265841,33.0891257374679,6.3031509637818735,walking
0.8895448000265841,33.0891257374679,5.790960804625575,walking
1.4662871271364815,30.968123294682457,5.249382337941286,walking
1.4662871271364815,30.968123294682457,5.454934806871629,walking
1.8198151416574897,27.72677900174564,5.4944396640861255,walking
1.8198151416574897,27.72677900174564,5.342939010317208,walking
1.7654196301949088,30.128671143821165,5.3251562602242775,walking
1.7654196301949088,30.128671143821165,5.324339144981729,walking
2.764146517303515,28.118894373033605,5.1372959703540655,walking
2.764146517303515,28.118894373033605,5.160723628792724,walking
2.5154772594584514,30.73896790044861,5.431413035214857,walking
2.5154772594584514,30.73896790044861,5.519178936451966,walking
1.9097610714199058,31.191613717658612,5.48410830912541,walking
1.9097610714199058,31.191613717658612,5.417221418547943,walking
2.0632248806177804,28.267906654672892,5.239304014860243,walking
2.0632248806177804,28.267906654672892,5.127187159631715,walking
2.3197675093019665,30.51540894691069,5.416879217957585,walking
2.3197675093019665,30.51540894691069,5.472407298735981,walking
2.7364640067808232,30.550790147255015,5.650676487832965,walking
2.7364640067808232,30.550790147255015,5.521988029534043,walking
2.934200789770777,37.87903682773919,6.077906037494441,walking
2.934200789770777,37.87903682773919,6.11176560519554,walking
2.480985553102845,28.37866143942399,5.281947816837736,walking
2.480985553102845,28.37866143942399,5.164044344731658,walking
2.328117633961728,32.054790177133604,5.1539012370727955,walking
2.328117633961728,32.054790177133604,5.256675407169719,walking
2.2775874052000598,33.08479796150617,5.557399258490451,walking
2.2775874052000598,33.08479796150617,5.420890993612155,walking
2.7285110485093607,34.245793168297425,5.905457046323127,walking
2.7285110485093607,34.245793168297425,5.910749484793698,walking
2.3602923399597135,31.346057937258298,5.3556996609491065,walking
2.3602923399597135,31.346057937258298,5.470179677506229,walking
2.6536699889618944,32.01295104515598,5.254595477207448,walking
2.6536699889618944,32.01295104515598,5.32912851491424,walking
3.4101140070923157,25.514237363772722,4.748806587319428,walking
3.4101140070923157,25.514237363772722,4.529097920196696,walking
3.566224823710533,18.423284379628313,3.5785369328954366,walking
3.566224823710533,30.802905582332485,4.906952411963368,walking
3.748713194265241,30.802905582332485,4.479046759208815,walking
3.5579066779628317,28.681392355918604,4.612032845875459,walking
3.5579066779628317,28.681392355918604,4.394439492379897,walking
4.309435661490255,25.252261601148263,4.330552218210593,walking
4.309435661490255,25.252261601148263,4.319685256428706,walking
3.2923438668348926,26.715152696857512,4.739855063698446,walking
3.2923438668348926,26.715152696857512,4.737913685309584,walking
2.2439005472203553,26.51747535192404,4.748598487298257,walking
2.2439005472203553,26.51747535192404,4.958110686994147,walking
2.080488834667928,22.38707017783715,4.345403433695444,walking
2.080488834667928,28.098632917406675,5.000894185610891,walking
2.1023832739245165,28.098632917406675,4.868114535748832,walking
2.1023832739245165,27.037615836353734,5.0762015459371765,walking
2.902107577219359,27.037615836353734,4.630678619519238,walking
2.7257554936668003,29.572308214194067,5.065896708620808,walking
2.7257554936668003,29.572308214194067,4.788937879135415,walking
2.4598886133823332,29.58661542890719,5.429515654981499,walking
2.4598886133823332,29.58661542890719,5.319708129908632,walking
3.066392928548516,27.467983553450843,4.579918683466657,walking
3.066392928548516,27.467983553450843,4.550639336370953,walking
2.293743777233108,28.845412368133584,5.140134440784082,walking
2.293743777233108,28.845412368133584,5.17421854925225,walking
2.554694618569135,32.333479316832516,5.408075005114431,walking
2.554694618569135,32.333479316832516,5.368571287993969,walking
2.729773879490298,28.15451649307942,4.609442132293112,walking
2.729773879490298,28.15451649307942,4.736211503420549,walking
3.3502004124676295,28.4919237247294,4.847829931106675,walking
3.3502004124676295,28.4919237247294,5.199030791709301,walking
2.7950911397628886,25.449071174763496,4.289833813528485,walking
2.7950911397628886,27.188236663234893,4.956332452049291,walking
4.481880059008407,27.188236663234893,4.233479055584357,walking
2.8320011720786433,27.229367660591056,4.826222796328549,walking
2.8320011720786433,27.229367660591056,4.773421774401664,walking
3.126458829025093,26.26094289391683,4.692739633196882,walking
3.126458829025093,26.26094289391683,4.737641083836028,walking
2.9165904663124,26.556092205358432,4.758732277182253,walking
2.9165904663124,26.556092205358432,4.832101624955892,walking
2.5235678978653953,18.404908710337278,3.986609827421932,walking
2.5235678978653953,26.936519280514332,4.954592454175163,walking
6.36936847190369,26.936519280514332,4.031655535281448,walking
4.410374408993463,21.14902671962391,3.9588662481855112,walking
4.410374408993463,21.14902671962391,3.935228599140246,walking
3.4441866341006953,33.56092039578928,5.002642163252853,walking
3.4441866341006953,33.56092039578928,5.004181700506576,walking
3.1377642970521973,27.514189284038828,4.947836840650461,walking
3.1377642970521973,27.514189284038828,5.119824304139094,walking
3.0557773781131514,29.968549354470866,5.073546867622743,walking
3.0557773781131514,29.968549354470866,5.112238879579699,walking
3.2366746249395475,28.117495525701056,4.591505191102096,walking
3.2366746249395475,28.783614726227384,5.073482592501503,walking
2.852714169358704,28.783614726227384,4.536338103817162,walking
2.852714169358704,27.42000106522737,4.730700530098722,walking
3.3041845702435695,27.42000106522737,4.163077716080797,walking
3.2839901553385347,28.002174565927017,4.6424197757513115,walking
3.2839901553385347,28.002174565927017,4.507950255597752,walking
3.2480627442015986,25.9540403480739,4.4731786929653445,walking
3.2480627442015986,25.9540403480739,4.373682373963218,walking
3.7840965124868067,22.402730767160396,4.154269994114433,walking
3.7840965124868067,22.402730767160396,4.247285723879532,walking
3.0413886745025698,27.386877756538823,4.65448184794013,walking
3.0413886745025698,27.386877756538823,4.782475552760888,walking
3.0236320567027204,21.089810825721123,3.962342022808333,walking
3.0236320567027204,27.553013200301002,4.824423506336528,walking
4.382768676016594,27.553013200301002,4.329850097497627,walking
4.005199145039561,25.586666018438745,4.321712243120968,walking
4.005199145039561,25.586666018438745,4.05089298943112,walking
3.4711675989427957,24.37114476583482,4.668371107217661,walking
3.4711675989427957,24.37114476583482,4.662235891352396,walking
3.068344626629848,29.82662833068203,4.8156716434682645,walking
3.068344626629848,29.82662833068203,4.870643194294669,walking
2.718129030423585,31.306399631755006,5.002567127208707,walking
2.718129030423585,31.306399631755006,4.875628385736072,walking
2.7297772669333327,18.966505225205914,3.653282435573505,walking
2.7297772669333327,32.468568693667216,6.331158715492387,walking
3.904275718319183,32.468568693667216,5.724234582986803,walking
2.754324323291488,32.79292980127297,5.522956776997008,walking
2.754324323291488,32.79292980127297,5.418396829925981,walking
3.2128732567313296,30.343968170098023,5.349843348026951,walking
3.2128732567313296,30.343968170098023,5.422079978904814,walking
1.9833647469843958,38.985055203308676,6.070229895664165,walking
1.9833647469843958,38.985055203308676,6.041040735650023,walking
3.317198521426505,26.043599648816194,4.334095977945679,walking
3.317198521426505,26.043599648816194,4.403057879785033,walking
2.9382682732830507,19.075267674793974,3.413936034042368,walking
2.9382682732830507,30.997233399676073,4.9057654309368015,walking
3.6085825922022696,30.997233399676073,4.505482400147487,walking
3.6085825922022696,23.593100618112405,3.8376831163337433,walking
4.0879941894231715,23.593100618112405,3.6324458632084324,walking
3.496836193881843,25.78457271526457,4.099094570740929,walking
3.496836193881843,25.78457271526457,3.8758618260910644,walking
3.2819881012368373,17.11826424914924,2.9439501373194252,walking
3.2819881012368373,17.11826424914924,2.918363557474547,walking
5.613271641163183,16.893899543290726,2.6642937467536987,walking
5.613271641163183,16.893899543290726,2.8825913112241466,walking
6.233446127284043,14.859957651271756,2.1727340036486953,walking
7.576828395569457,14.415240134278166,1.569490323429314,walking
7.363554029316418,13.225249067492301,1.5893200938513459,walking
7.363554029316418,14.564898876430654,1.9339509085397268,walking
7.737415871706735,14.564898876430654,1.8215283864782543,walking
7.905815476740947,14.142951139418628,1.5670020128683784,walking
7.905815476740947,14.142951139418628,1.5574085745483413,walking
7.499816815510652,13.439654134248444,1.6387447338108125,walking
7.499816815510652,13.891361856509471,1.672986112359562,walking
7.449049063834629,13.891361856509471,1.6240127770294162,walking
7.4077029041685245,13.750429557580283,1.4707605124941048,walking
7.244345795081811,14.025154486740467,1.5846982589912955,walking
