@RELATION HURRR
@ATTRIBUTE min NUMERIC
@ATTRIBUTE max NUMERIC
@ATTRIBUTE dev NUMERIC
@ATTRIBUTE class {walking,running}
@DATA
5.257858032758676,15.565505914614237,2.3062847815901066,walking
5.347274971899281,15.565505914614237,2.550133514394852,walking
3.5188780397232295,24.871911029045474,4.03044314340608,walking
2.3829137658250144,24.871911029045474,4.430247758733521,walking
2.3829137658250144,25.455386983005035,3.9354575312047384,walking
2.963760254289252,25.455386983005035,3.902541452015319,walking
3.451610796166827,23.838311483642602,3.791300889540326,walking
3.9471986682250044,23.936447932605024,4.032824721905086,walking
2.254258093419675,23.936447932605024,4.226234183554958,walking
2.254258093419675,22.268066036821455,4.361576017703848,walking
2.2049032958703534,24.472404333005574,4.498775395769175,walking
2.165916358147928,24.730071447708596,4.624750177077731,walking
2.165916358147928,27.038349112343678,4.700210978856818,walking
2.5450504306763237,27.038349112343678,4.434416256689447,walking
2.7384321136104686,24.920703830350067,4.136732605180162,walking
2.3164504183063053,24.920703830350067,4.18476561645501,walking
2.0834483073768446,23.495025615301348,4.000740301565977,walking
1.9638867358755967,24.51266485916297,4.109621400754379,walking
1.9638867358755967,27.690905628831903,4.809991833763766,walking
2.660268144823337,27.690905628831903,4.900444816727827,walking
2.660268144823337,27.448057680497527,4.768419036427553,walking
1.9606376791731743,27.079157660148258,4.706778863912453,walking
1.9606376791731743,23.695044788227797,4.758238847857181,walking
2.967969548597061,21.809880772166526,3.9828890961901458,walking
4.316215660232732,17.98388117311448,3.218701616039351,walking
1.355736932025338,27.044796160156988,4.427043033878371,walking
0.9184818019170492,27.044796160156988,4.738992058495136,walking
0.9184818019170492,24.79409822315797,4.136168976988934,walking
0.5551019902088247,23.953518080337922,4.390418634416927,walking
0.5551019902088247,28.20423711587211,4.833931874489023,walking
2.360615689182103,28.20423711587211,5.033539975951183,walking
1.7572306626421037,29.522251142031614,5.359805708127814,walking
1.7572306626421037,31.59645453430549,5.790021967782519,walking
1.0104213523978638,31.59645453430549,6.0136073967548995,walking
1.0104213523978638,31.437837744777863,6.1668548847772655,walking
1.0815757866266276,31.437837744777863,5.919083773332538,walking
1.0815757866266276,30.977840491538533,5.445493019416313,walking
1.124296581596543,30.872148527697355,5.525886151025931,walking
1.3664668071974426,30.262505129938123,5.878778224823241,walking
0.9973920658308002,30.262505129938123,5.928562926424981,walking
0.9973920658308002,31.192388497026354,5.94998095423215,walking
0.9352956187051036,32.533051113099816,6.621438595759236,walking
0.9054060177389595,32.533051113099816,6.741271011964458,walking
0.9054060177389595,29.771499508507226,5.74978284199363,walking
0.9650494151366168,33.10356461340698,5.804481712644214,walking
0.9650494151366168,33.10356461340698,6.318842334927227,walking
1.5562678948150315,28.587924924522348,5.732351890110369,walking
1.127556687476409,31.098317013398525,5.52470948837193,walking
0.9810578561487092,33.23006444928884,6.018196202469609,walking
0.9810578561487092,33.23006444928884,6.367587645872387,walking
1.2618265723775304,33.17959463340362,6.2480375163300845,walking
1.275006639676297,33.17959463340362,6.565226728884209,walking
1.0969402537726878,30.98800608484473,6.675876977624442,walking
0.8029416829299052,30.98800608484473,6.305734323772468,walking
0.8029416829299052,30.453205565420195,6.209250278995361,walking
1.2320586762861885,29.740814347582177,6.20291129048951,walking
1.7840525579462843,29.740814347582177,5.901146847030716,walking
1.7281986185260363,28.86142630888919,5.5540531711444805,walking
0.7942763589728441,30.473361692275095,5.884987610899243,walking
0.7942763589728441,33.37169106461104,6.005832449954961,walking
0.708256433679615,33.37169106461104,5.923229249322417,walking
0.708256433679615,35.29534959964134,6.251688045732284,walking
0.9708099930478297,35.29534959964134,6.456719969872011,walking
0.5619873031102485,29.974524524930644,5.991944252237935,walking
0.513329535201105,29.263738313536926,5.805763967700697,walking
0.513329535201105,29.263738313536926,5.985569724467371,walking
1.2314261545804401,34.578187882989965,6.295085470918546,walking
1.4550875719714096,35.124755536726276,6.346644012279904,walking
0.9144885027483314,35.124755536726276,6.067683083118923,walking
0.9144885027483314,32.49443095554928,6.123856915460188,walking
0.7754091026394758,33.898789516960804,6.303342237591944,walking
0.7754091026394758,33.898789516960804,6.095924294996269,walking
